file-name,sent-length,reg-deriv-size,mwe-deriv-size,chart-nodes-1,chart-arcs-1,agenda-nodes-1,agenda-arcs-1,encodes-reg-1,encodes-mwe-1,chart-nodes-2,chart-arcs-2,agenda-nodes-2,agenda-arcs-2,encodes-reg-2,encodes-mwe-2
NKJP_1M_3102000000043/morph_2-p/morph_2.19-s.xml,19,19,17,1462,2393,38,43,1,1,1548,2523,0,0,1,1
NKJP_1M_3102000000047/morph_3-p/morph_3.70-s.xml,20,20,19,1437,2115,15,15,1,1,1464,2163,0,0,1,1
NKJP_1M_3102000000051/morph_5-p/morph_5.10-s.xml,12,10,9,201,229,2,2,1,1,213,241,0,0,1,1
NKJP_1M_3102000000051/morph_5-p/morph_5.24-s.xml,14,14,13,654,944,6,10,1,1,660,955,0,0,1,1
NKJP_1M_3102000000052/morph_4-p/morph_4.75-s.xml,6,5,4,169,191,40,57,0,1,260,359,0,0,1,1
NKJP_1M_3102000000054/morph_6-p/morph_6.79-s.xml,10,10,9,843,1326,100,140,1,1,953,1558,0,0,1,1
NKJP_1M_3102000000058/morph_2-p/morph_2.20-s.xml,11,10,9,143,139,0,0,1,1,143,139,0,0,1,1
NKJP_1M_3102000000060/morph_4-p/morph_4.12-s.xml,12,11,9,423,559,35,43,1,1,536,799,0,0,1,1
NKJP_1M_3102000000061/morph_11-p/morph_11.13-s.xml,13,12,10,292,297,6,6,0,1,342,360,0,0,1,1
NKJP_1M_3102000000061/morph_11-p/morph_11.37-s.xml,13,12,11,507,692,41,52,1,1,566,773,0,0,1,1
NKJP_1M_3102000000061/morph_11-p/morph_11.48-s.xml,11,9,8,278,313,11,11,0,1,444,573,0,0,1,1
NKJP_1M_3102000000061/morph_7-p/morph_7.13-s.xml,13,11,10,758,1053,114,127,1,1,976,1453,0,0,1,1
NKJP_1M_3102000000073/morph_1-p/morph_1.24-s.xml,8,8,7,202,237,3,3,0,1,213,257,0,0,1,1
NKJP_1M_3102000000073/morph_1-p/morph_1.62-s.xml,9,9,7,414,576,20,25,1,1,441,619,0,0,1,1
NKJP_1M_3102000000074/morph_3-p/morph_3.10-s.xml,10,10,9,193,218,1,1,0,1,195,222,0,0,1,1
NKJP_1M_3102000000075/morph_5-p/morph_5.68-s.xml,10,9,8,156,174,29,36,0,0,204,239,0,0,1,1
NKJP_1M_3102000000101/morph_7-p/morph_7.13-s.xml,13,12,11,1897,3842,237,442,1,1,2444,5669,0,0,1,1
NKJP_1M_3102000000104/morph_4-p/morph_4.11-s.xml,11,11,10,774,1176,65,88,1,1,843,1271,0,0,1,1
NKJP_1M_3102000000104/morph_4-p/morph_4.71-s.xml,9,9,7,85,80,2,2,0,1,99,97,0,0,1,1
NKJP_1M_3102000000105/morph_1-p/morph_1.60-s.xml,12,11,7,255,287,81,86,0,1,1075,1842,0,0,1,1
NKJP_1M_3102000000203/morph_3-p/morph_3.3-s.xml,3,3,2,33,30,6,8,0,1,43,43,0,0,1,1
NKJP_1M_3102000000203/morph_4-p/morph_4.56-s.xml,22,21,20,6790,16993,1438,5428,1,1,10310,33202,0,0,1,1
NKJP_1M_3102000000203/morph_6-p/morph_6.5-s.xml,5,4,3,65,62,7,8,0,1,85,90,0,0,1,1
NKJP_1M_3102000000204/morph_5-p/morph_5.32-s.xml,4,4,3,44,43,11,11,0,1,69,75,0,0,1,1
NKJP_1M_3102000000212/morph_2-p/morph_2.27-s.xml,10,10,9,214,228,0,0,1,1,215,229,0,0,1,1
NKJP_1M_3102000000212/morph_3-p/morph_3.72-s.xml,23,22,21,1748,2873,67,122,1,1,1856,3111,0,0,1,1
NKJP_1M_3102000000213/morph_1-p/morph_1.59-s.xml,21,20,19,1865,2918,45,51,1,1,1931,3016,0,0,1,1
NKJP_1M_3102000000215/morph_5-p/morph_5.15-s.xml,15,14,12,973,2304,31,59,0,1,1328,3035,0,0,1,1
NKJP_1M_3102000000215/morph_5-p/morph_5.25-s.xml,12,9,7,540,854,37,56,1,1,592,1009,0,0,1,1
NKJP_1M_3102000000306/morph_1-p/morph_1.17-s.xml,17,15,14,1246,2332,19,43,1,1,1275,2390,0,0,1,1
NKJP_1M_3102000000308/morph_1-p/morph_1.49-s.xml,8,8,7,190,205,6,6,1,1,197,218,0,0,1,1
NKJP_1M_3102000000308/morph_4-p/morph_4.74-s.xml,14,14,12,1164,1912,112,140,0,1,2034,3829,0,0,1,1
NKJP_1M_3102000000310/morph_3-p/morph_3.11-s.xml,11,11,8,203,206,7,7,0,1,360,462,0,0,1,1
NKJP_1M_3102000000310/morph_3-p/morph_3.57-s.xml,16,16,15,1471,3228,87,260,1,1,1577,3545,0,0,1,1
NKJP_1M_3102000000311/morph_1-p/morph_1.9-s.xml,9,9,8,296,359,12,12,1,1,317,390,0,0,1,1
NKJP_1M_3102000004/morph_9-p/morph_9.21-s.xml,21,19,17,1945,2921,223,395,1,1,2270,3622,0,0,1,1
NKJP_1M_3102000006/morph_5-p/morph_5.30-s.xml,16,16,15,1129,1926,43,50,0,1,1280,2217,0,0,1,1
NKJP_1M_3102000006/morph_5-p/morph_5.70-s.xml,12,11,10,993,1703,118,172,1,1,1147,1980,0,0,1,1
NKJP_1M_3102000006/morph_6-p/morph_6.10-s.xml,10,10,9,183,187,14,14,0,1,203,217,0,0,1,1
NKJP_1M_3102000006/morph_9-p/morph_9.14-s.xml,14,13,12,866,1409,86,142,1,1,1007,1647,0,0,1,1
NKJP_1M_3102000008/morph_13-p/morph_13.30-s.xml,13,12,8,255,298,29,29,0,1,424,549,0,0,1,1
NKJP_1M_3102000008/morph_6-p/morph_6.45-s.xml,11,11,9,205,215,12,14,1,1,273,310,0,0,1,1
NKJP_1M_3102000009/morph_4-p/morph_4.45-s.xml,8,6,5,189,197,48,55,0,0,309,399,0,0,1,1
NKJP_1M_3102000010/morph_14-p/morph_14.86-s.xml,4,4,2,38,37,6,6,0,1,49,49,0,0,1,1
NKJP_1M_3102000011/morph_10-p/morph_10.32-s.xml,12,12,11,674,967,35,40,1,1,715,1028,0,0,1,1
NKJP_1M_3102000011/morph_10-p/morph_10.38-s.xml,6,6,5,131,166,24,24,0,1,173,218,0,0,1,1
NKJP_1M_3102000013/morph_5-p/morph_5.36-s.xml,12,11,10,536,763,55,72,1,1,636,942,0,0,1,1
NKJP_1M_3102000020/morph_11-p/morph_11.46-s.xml,23,23,22,2809,6304,2,18,1,1,2815,6327,0,0,1,1
NKJP_1M_3102000023/morph_13-p/morph_13.36-s.xml,20,20,18,2138,3935,204,230,0,1,2876,6102,0,0,1,1
NKJP_1M_3102000023/morph_6-p/morph_6.47-s.xml,12,12,11,903,1562,104,155,1,1,1064,1902,0,0,1,1
NKJP_1M_3102000027/morph_3-p/morph_3.30-s.xml,10,10,9,391,649,9,12,1,1,404,685,0,0,1,1
NKJP_1M_3102000027/morph_3-p/morph_3.55-s.xml,17,17,14,777,1111,16,18,1,1,816,1201,0,0,1,1
NKJP_1M_3102000027/morph_3-p/morph_3.60-s.xml,5,4,3,38,34,1,1,0,1,40,37,0,0,1,1
NKJP_1M_3102000027/morph_37-p/morph_37.13-s.xml,13,13,12,1088,2097,78,146,1,1,1184,2307,0,0,1,1
NKJP_1M_3102000028/morph_7-p/morph_7.14-s.xml,14,14,13,986,1731,50,81,1,1,1053,1855,0,0,1,1
NKJP_1M_3102000029/morph_6-p/morph_6.80-s.xml,15,15,14,534,835,21,21,1,1,555,856,0,0,1,1
NKJP_1M_3102000033/morph_6-p/morph_6.76-s.xml,16,15,14,691,940,71,76,1,1,1438,2382,0,0,1,1
NKJP_1M_3102000033/morph_6-p/morph_6.9-s.xml,9,9,7,289,322,97,108,0,0,794,1252,0,0,1,1
NKJP_1M_3102000034/morph_22-p/morph_22.53-s.xml,23,22,21,3954,7785,60,60,1,1,4039,7870,0,0,1,1
NKJP_1M_3104000000001/morph_2-p/morph_2.12-s.xml,9,9,6,133,130,11,11,0,1,263,303,0,0,1,1
NKJP_1M_3104000000002/morph_7-p/morph_7.20-s.xml,16,15,14,1141,1886,38,62,1,1,1188,1978,0,0,1,1
NKJP_1M_3104000000003/morph_2-p/morph_2.14-s.xml,14,13,12,1019,1786,63,68,1,1,1096,1899,0,0,1,1
NKJP_1M_3104000000004/morph_5-p/morph_5.77-s.xml,12,10,9,369,428,106,115,1,1,1442,2366,0,0,1,1
NKJP_1M_3104000000004/morph_7-p/morph_7.56-s.xml,9,9,8,502,799,27,34,1,1,538,850,0,0,1,1
NKJP_1M_3104000000104/morph_4-p/morph_4.9-s.xml,5,5,4,45,41,0,0,0,1,46,43,0,0,1,1
NKJP_1M_3104000000106/morph_1-p/morph_1.73-s.xml,19,17,16,1289,1818,160,224,0,1,2242,4153,0,0,1,1
NKJP_1M_3202000000087/morph_28-p/morph_28.41-s.xml,15,14,13,357,395,9,9,0,1,413,482,0,0,1,1
NKJP_1M_3202000000088/morph_13-p/morph_13.16-s.xml,16,16,15,407,473,14,14,0,1,455,538,0,0,1,1
NKJP_1M_3202000000088/morph_8-p/morph_8.36-s.xml,10,10,9,329,399,8,8,1,1,348,443,0,0,1,1
NKJP_1M_3202000000090/morph_16-p/morph_16.68-s.xml,12,12,11,926,1337,139,200,1,1,1100,1681,0,0,1,1
NKJP_1M_3202000016/morph_1-p/morph_1.60-s.xml,18,17,15,1786,3815,69,77,0,1,2491,5843,0,0,1,1
NKJP_1M_3202000020/morph_1-p/morph_1.16-s.xml,16,15,14,620,956,17,17,0,1,677,1081,0,0,1,1
NKJP_1M_3202000077/morph_3-p/morph_3.43-s.xml,21,21,18,4862,11561,1088,3624,0,0,6704,19250,0,0,1,1
NKJP_1M_3202000077/morph_3-p/morph_3.57-s.xml,14,14,13,522,752,29,49,1,1,575,827,0,0,1,1
NKJP_1M_3203000271/morph_2-p/morph_2.22-s.xml,22,18,14,1951,3864,280,280,0,1,2684,6861,0,0,1,1
NKJP_1M_3204000000101/morph_2-p/morph_2.21-s.xml,21,16,15,495,650,8,8,0,1,666,883,0,0,1,1
NKJP_1M_3204000000600/morph_3-p/morph_3.66-s.xml,13,12,11,1661,3347,190,533,1,1,2016,4389,0,0,1,1
NKJP_1M_3204000000601/morph_4-p/morph_4.25-s.xml,25,25,24,2624,4819,106,106,0,1,2806,5264,0,0,1,1
NKJP_1M_3301000001/morph_13-p/morph_13.17-s.xml,17,16,15,3726,9512,443,1207,1,1,4669,12512,0,0,1,1
NKJP_1M_3301000001/morph_14-p/morph_14.52-s.xml,16,15,14,464,546,5,5,1,1,482,584,0,0,1,1
NKJP_1M_3301000002/morph_22-p/morph_22.82-s.xml,26,24,23,6306,13147,294,782,1,1,6622,14334,0,0,1,1
NKJP_1M_3301000003/morph_10-p/morph_10.64-s.xml,15,15,13,709,950,25,25,0,1,819,1102,0,0,1,1
NKJP_1M_3301000003/morph_2-p/morph_2.24-s.xml,24,24,23,2916,10186,7,7,1,1,2927,10205,0,0,1,1
NKJP_1M_3301000003/morph_33-p/morph_33.22-s.xml,22,22,20,2222,4778,168,336,0,1,4251,10183,0,0,1,1
NKJP_1M_3302000000023/morph_10-p/morph_10.59-s.xml,4,4,3,32,28,0,0,0,1,34,32,0,0,1,1
NKJP_1M_3302000000025/morph_6-p/morph_6.66-s.xml,10,10,9,480,692,24,27,0,1,519,768,0,0,1,1
NKJP_1M_3302000000025/morph_8-p/morph_8.16-s.xml,16,16,13,1505,2630,321,549,1,1,2351,4854,0,0,1,1
NKJP_1M_3302000000025/morph_8-p/morph_8.55-s.xml,17,16,13,1148,1625,207,297,1,1,2013,3554,0,0,1,1
NKJP_1M_3302000000025/morph_8-p/morph_8.64-s.xml,9,9,7,226,261,29,29,0,1,340,453,0,0,1,1
NKJP_1M_3302000000025/morph_8-p/morph_8.79-s.xml,16,15,13,1676,3538,110,263,1,1,1861,4012,0,0,1,1
NKJP_1M_3302000000027/morph_52-p/morph_52.41-s.xml,10,10,9,474,661,48,54,1,1,547,791,0,0,1,1
NKJP_1M_3302000000027/morph_52-p/morph_52.51-s.xml,10,10,9,467,613,29,29,1,1,508,687,0,0,1,1
NKJP_1M_3302000000028/morph_10-p/morph_10.69-s.xml,10,9,7,226,228,17,18,0,1,322,360,0,0,1,1
NKJP_1M_3302000000028/morph_20-p/morph_20.57-s.xml,30,30,29,2396,3698,10,10,1,1,2410,3712,0,0,1,1
NKJP_1M_3302000000030/morph_2-p/morph_2.26-s.xml,22,21,19,1354,1819,69,69,1,1,1598,2218,0,0,1,1
NKJP_1M_3302000000030/morph_40-p/morph_40.47-s.xml,20,18,15,900,1091,32,57,0,1,1255,1705,0,0,1,1
NKJP_1M_3302000000032/morph_1-p/morph_1.29-s.xml,14,14,13,823,1265,43,46,1,1,881,1326,0,0,1,1
NKJP_1M_3302000000032/morph_4-p/morph_4.58-s.xml,16,15,14,1197,1735,141,163,1,1,1718,2854,0,0,1,1
NKJP_1M_3302000000032/morph_47-p/morph_47.41-s.xml,13,13,12,365,440,19,19,1,1,393,468,0,0,1,1
NKJP_1M_3302000000032/morph_54-p/morph_54.25-s.xml,10,10,9,288,355,66,69,0,1,488,732,0,0,1,1
NKJP_1M_3302000000032/morph_7-p/morph_7.14-s.xml,14,12,11,327,423,17,17,0,1,374,517,0,0,1,1
NKJP_1M_3302000002/morph_5-p/morph_5.67-s.xml,10,9,6,133,136,16,16,0,1,922,1502,0,0,1,1
NKJP_1M_3302000004/morph_3-p/morph_3.37-s.xml,12,12,11,484,612,27,27,0,1,711,1076,0,0,1,1
NKJP_1M_3302000005/morph_6-p/morph_6.21-s.xml,13,13,11,838,1225,64,64,0,1,1080,1734,0,0,1,1
NKJP_1M_3302000006/morph_2-p/morph_2.60-s.xml,6,6,4,78,76,11,11,0,1,119,136,0,0,1,1
NKJP_1M_3302000008/morph_10-p/morph_10.38-s.xml,6,4,3,40,34,6,6,0,1,62,60,0,0,1,1
NKJP_1M_3302000009/morph_13-p/morph_13.18-s.xml,10,10,9,278,353,7,7,1,1,296,380,0,0,1,1
NKJP_1M_3302000010/morph_30-p/morph_30.34-s.xml,10,10,9,220,265,59,59,0,1,407,569,0,0,1,1
NKJP_1M_3302000011/morph_13-p/morph_13.20-s.xml,20,20,18,952,1485,36,39,0,1,1023,1579,0,0,1,1
NKJP_1M_3302000011/morph_15-p/morph_15.42-s.xml,13,13,12,447,574,32,57,0,1,506,698,0,0,1,1
NKJP_1M_3302000012/morph_5-p/morph_5.36-s.xml,22,22,21,1298,2076,122,208,0,0,1650,2675,0,0,1,1
NKJP_1M_3302000013/morph_15-p/morph_15.9-s.xml,9,8,7,185,195,10,11,0,1,203,220,0,0,1,1
NKJP_1M_3302000013/morph_30-p/morph_30.62-s.xml,13,13,12,492,652,43,43,0,1,617,858,0,0,1,1
NKJP_1M_3302000014/morph_1-p/morph_1.38-s.xml,6,6,5,207,227,20,21,0,1,245,296,0,0,1,1
NKJP_1M_3302000015/morph_3-p/morph_3.42-s.xml,8,8,7,161,164,22,22,0,1,258,299,0,0,1,1
NKJP_1M_3302000020/morph_13-p/morph_13.70-s.xml,20,20,17,1373,2411,34,73,0,1,1725,3066,0,0,1,1
NKJP_1M_3302000021/morph_7-p/morph_7.56-s.xml,27,27,24,4188,8356,100,183,1,1,4370,8753,0,0,1,1
NKJP_1M_3304000000001/morph_1-p/morph_1.79-s.xml,26,24,23,3830,6709,244,412,1,1,4195,7656,0,0,1,1
NKJP_1M_3304000000002/morph_8-p/morph_8.28-s.xml,22,21,20,4659,9403,268,463,1,1,4969,10246,0,0,1,1
NKJP_1M_4scal-KOT/morph_1-p/morph_1.51-s.xml,23,23,22,3192,6414,110,270,1,1,3331,6726,0,0,1,1
NKJP_1M_4scal-KOT/morph_16-p/morph_16.14-s.xml,14,14,12,868,1428,86,218,1,1,1055,1855,0,0,1,1
NKJP_1M_4scal-KOT/morph_17-p/morph_17.11-s.xml,11,11,10,299,409,15,15,0,1,390,571,0,0,1,1
NKJP_1M_4scal-KOT/morph_31-p/morph_31.40-s.xml,10,10,9,364,413,96,96,0,1,957,1423,0,0,1,1
NKJP_1M_4scal-KOT/morph_54-p/morph_54.71-s.xml,23,22,21,2293,3753,58,68,1,1,2388,3982,0,0,1,1
NKJP_1M_4scal-KOT/morph_62-p/morph_62.80-s.xml,7,7,6,174,205,34,35,0,1,313,405,0,0,1,1
NKJP_1M_4scal-KOT/morph_64-p/morph_64.33-s.xml,19,19,17,1759,3526,53,168,1,1,1836,3758,0,0,1,1
NKJP_1M_4scal-KOT/morph_64-p/morph_64.65-s.xml,23,20,19,1487,2579,87,87,0,1,1683,3168,0,0,1,1
NKJP_1M_4scal-KOT/morph_76-p/morph_76.48-s.xml,15,15,14,708,1104,37,55,0,1,776,1258,0,0,1,1
NKJP_1M_4scal-KOT/morph_81-p/morph_81.17-s.xml,17,17,16,609,749,18,18,0,1,633,788,0,0,1,1
NKJP_1M_4scal-NIE/morph_115-p/morph_115.21-s.xml,7,6,5,92,88,0,0,1,1,93,89,0,0,1,1
NKJP_1M_4scal-NIE/morph_131-p/morph_131.29-s.xml,7,7,6,95,91,0,0,1,1,96,92,0,0,1,1
NKJP_1M_4scal-NIE/morph_131-p/morph_131.49-s.xml,20,19,18,2237,4364,41,41,0,1,2321,4629,0,0,1,1
NKJP_1M_4scal-NIE/morph_146-p/morph_146.10-s.xml,10,10,8,599,877,38,41,0,1,733,1139,0,0,1,1
NKJP_1M_4scal-NIE/morph_15-p/morph_15.32-s.xml,26,26,25,1214,1553,51,54,0,0,1803,2524,0,0,1,1
NKJP_1M_4scal-NIE/morph_181-p/morph_181.55-s.xml,18,16,14,1676,2466,414,792,1,1,2454,4680,0,0,1,1
NKJP_1M_4scal-NIE/morph_197-p/morph_197.23-s.xml,15,15,14,1674,3394,45,101,1,1,1731,3540,0,0,1,1
NKJP_1M_4scal-NIE/morph_197-p/morph_197.38-s.xml,15,15,14,712,919,16,23,1,1,744,979,0,0,1,1
NKJP_1M_4scal-NIE/morph_201-p/morph_201.25-s.xml,9,9,8,196,225,3,3,1,1,202,234,0,0,1,1
NKJP_1M_4scal-NIE/morph_208-p/morph_208.21-s.xml,8,8,6,179,188,11,13,1,1,198,210,0,0,1,1
NKJP_1M_4scal-NIE/morph_223-p/morph_223.18-s.xml,9,9,8,135,148,1,1,0,1,137,154,0,0,1,1
NKJP_1M_4scal-NIE/morph_229-p/morph_229.41-s.xml,19,17,13,403,486,6,6,0,1,626,835,0,0,1,1
NKJP_1M_4scal-NIE/morph_269-p/morph_269.10-s.xml,10,9,6,356,473,62,66,0,1,874,1539,0,0,1,1
NKJP_1M_4scal-NIE/morph_273-p/morph_273.14-s.xml,14,14,13,576,799,36,36,0,1,651,968,0,0,1,1
NKJP_1M_4scal-NIE/morph_293-p/morph_293.55-s.xml,15,15,14,2590,6117,92,219,1,1,2694,6424,0,0,1,1
NKJP_1M_4scal-NIE/morph_30-p/morph_30.55-s.xml,16,16,15,1106,2034,21,50,1,1,1157,2133,0,0,1,1
NKJP_1M_4scal-NIE/morph_305-p/morph_305.82-s.xml,29,27,22,9587,26630,1037,2529,1,1,11652,35044,0,0,1,1
NKJP_1M_4scal-NIE/morph_306-p/morph_306.26-s.xml,17,17,16,1799,3354,80,122,1,1,1880,3538,0,0,1,1
NKJP_1M_4scal-NIE/morph_307-p/morph_307.85-s.xml,9,9,7,228,261,18,21,0,1,347,478,0,0,1,1
NKJP_1M_4scal-NIE/morph_308-p/morph_308.46-s.xml,16,15,14,2076,3854,306,757,1,1,2696,5775,0,0,1,1
NKJP_1M_4scal-NIE/morph_31-p/morph_31.4-s.xml,4,4,3,52,51,3,3,1,1,56,57,0,0,1,1
NKJP_1M_4scal-NIE/morph_317-p/morph_317.19-s.xml,6,6,5,89,89,2,2,1,1,94,96,0,0,1,1
NKJP_1M_4scal-NIE/morph_318-p/morph_318.41-s.xml,9,8,5,174,185,22,24,0,1,407,543,0,0,1,1
NKJP_1M_4scal-NIE/morph_32-p/morph_32.48-s.xml,7,7,5,83,82,5,5,0,1,126,140,0,0,1,1
NKJP_1M_4scal-NIE/morph_323-p/morph_323.46-s.xml,10,9,8,185,193,14,14,1,1,219,240,0,0,1,1
NKJP_1M_4scal-NIE/morph_331-p/morph_331.23-s.xml,23,23,20,2781,4977,184,483,1,1,2989,5803,0,0,1,1
NKJP_1M_4scal-NIE/morph_331-p/morph_331.73-s.xml,15,15,13,540,703,5,5,0,1,854,1298,0,0,1,1
NKJP_1M_4scal-NIE/morph_356-p/morph_356.65-s.xml,25,24,23,3164,5277,165,258,1,1,3339,5637,0,0,1,1
NKJP_1M_4scal-NIE/morph_356-p/morph_356.8-s.xml,8,8,7,310,411,16,16,1,1,365,517,0,0,1,1
NKJP_1M_4scal-NIE/morph_361-p/morph_361.23-s.xml,12,12,7,119,114,31,31,0,1,611,1020,0,0,1,1
NKJP_1M_4scal-NIE/morph_361-p/morph_361.52-s.xml,8,8,7,97,92,1,1,1,1,101,96,0,0,1,1
NKJP_1M_4scal-NIE/morph_37-p/morph_37.55-s.xml,21,20,19,3590,9447,91,103,1,1,3716,9642,0,0,1,1
NKJP_1M_4scal-NIE/morph_398-p/morph_398.15-s.xml,9,9,7,175,208,26,27,0,1,246,323,0,0,1,1
NKJP_1M_4scal-NIE/morph_408-p/morph_408.54-s.xml,9,9,7,260,303,12,26,1,1,289,355,0,0,1,1
NKJP_1M_4scal-NIE/morph_408-p/morph_408.74-s.xml,20,19,18,3396,7815,158,376,1,1,3595,8413,0,0,1,1
NKJP_1M_4scal-NIE/morph_431-p/morph_431.49-s.xml,31,30,20,3561,7142,769,2155,0,0,16953,63703,0,0,1,1
NKJP_1M_4scal-NIE/morph_433-p/morph_433.53-s.xml,24,23,22,5889,13654,1018,2666,1,1,8442,22255,0,0,1,1
NKJP_1M_4scal-NIE/morph_433-p/morph_433.78-s.xml,25,24,23,1658,2295,64,64,0,1,1751,2559,0,0,1,1
NKJP_1M_4scal-NIE/morph_437-p/morph_437.17-s.xml,9,6,5,70,63,4,4,0,1,106,102,0,0,1,1
NKJP_1M_4scal-NIE/morph_446-p/morph_446.12-s.xml,12,11,8,363,435,66,70,0,1,827,1160,0,0,1,1
NKJP_1M_4scal-NIE/morph_446-p/morph_446.31-s.xml,19,19,18,1525,2446,52,53,0,1,1731,3103,0,0,1,1
NKJP_1M_4scal-NIE/morph_45-p/morph_45.53-s.xml,17,16,10,1088,1922,150,223,0,1,1830,4156,0,0,1,1
NKJP_1M_4scal-NIE/morph_464-p/morph_464.42-s.xml,37,35,32,10388,23687,867,2491,0,1,12006,29500,0,0,1,1
NKJP_1M_4scal-NIE/morph_477-p/morph_477.16-s.xml,5,5,4,77,78,16,16,0,1,110,119,0,0,1,1
NKJP_1M_4scal-NIE/morph_504-p/morph_504.50-s.xml,23,23,20,3957,9441,139,383,0,1,5071,13460,0,0,1,1
NKJP_1M_4scal-NIE/morph_53-p/morph_53.19-s.xml,8,8,7,356,464,30,37,0,1,393,528,0,0,1,1
NKJP_1M_4scal-NIE/morph_531-p/morph_531.66-s.xml,12,11,10,320,387,23,23,1,1,361,453,0,0,1,1
NKJP_1M_4scal-NIE/morph_54-p/morph_54.49-s.xml,15,14,13,626,750,11,11,0,1,654,781,0,0,1,1
NKJP_1M_4scal-NIE/morph_76-p/morph_76.7-s.xml,7,7,6,79,75,0,0,1,1,80,76,0,0,1,1
NKJP_1M_4scal-NIE/morph_87-p/morph_87.42-s.xml,15,14,13,607,843,99,163,0,1,1046,1745,0,0,1,1
NKJP_1M_4scal-NIE/morph_94-p/morph_94.12-s.xml,12,12,11,536,743,7,15,1,1,544,759,0,0,1,1
NKJP_1M_6101000220/morph_1-p/morph_1.51-s.xml,12,12,10,501,709,15,15,0,1,840,1533,0,0,1,1
NKJP_1M_6101000314/morph_1-p/morph_1.40-s.xml,16,16,14,2466,5202,137,284,1,1,2617,5676,0,0,1,1
NKJP_1M_6101000314/morph_1-p/morph_1.71-s.xml,16,16,14,1419,3226,93,212,1,1,1624,4009,0,0,1,1
NKJP_1M_6101000347/morph_2-p/morph_2.57-s.xml,18,18,15,2333,5641,246,443,0,1,3858,10974,0,0,1,1
NKJP_1M_6101001355/morph_1-p/morph_1.30-s.xml,24,23,20,1642,2601,70,130,1,1,1778,2864,0,0,1,1
NKJP_1M_6203010000038/morph_9-p/morph_9.29-s.xml,16,15,14,359,395,12,15,1,1,377,421,0,0,1,1
NKJP_1M_6203010000040/morph_2-p/morph_2.54-s.xml,12,11,10,593,735,275,371,0,1,1700,3234,0,0,1,1
NKJP_1M_6203010000050/morph_9-p/morph_9.42-s.xml,7,7,6,239,325,18,22,1,1,260,353,0,0,1,1
NKJP_1M_6203010000050/morph_9-p/morph_9.68-s.xml,7,7,6,206,244,9,12,0,1,218,265,0,0,1,1
NKJP_1M_6203010000057/morph_1-p/morph_1.63-s.xml,10,10,8,187,207,5,5,0,1,299,373,0,0,1,1
NKJP_1M_6203010000060/morph_8-p/morph_8.23-s.xml,12,11,9,1133,1908,109,258,0,1,1388,2500,0,0,1,1
NKJP_1M_6203010000062/morph_3-p/morph_3.21-s.xml,11,10,8,385,534,16,16,0,1,577,930,0,0,1,1
NKJP_1M_6203010000062/morph_3-p/morph_3.57-s.xml,11,9,8,548,672,221,271,1,1,1875,3721,0,0,1,1
NKJP_1M_6203010000077/morph_1-p/morph_1.54-s.xml,24,24,23,1676,2595,61,64,1,1,1738,2673,0,0,1,1
NKJP_1M_6203010000077/morph_1-p/morph_1.76-s.xml,8,7,6,112,117,3,3,0,1,118,128,0,0,1,1
NKJP_1M_6203010000096/morph_3-p/morph_3.63-s.xml,12,12,11,1049,2812,13,57,1,1,1068,2902,0,0,1,1
NKJP_1M_6203010000196/morph_1-p/morph_1.28-s.xml,14,14,13,971,1591,25,25,1,1,996,1616,0,0,1,1
NKJP_1M_6203010000201/morph_1-p/morph_1.28-s.xml,28,28,25,9831,25080,516,1581,1,1,10449,27042,0,0,1,1
NKJP_1M_6203010000201/morph_1-p/morph_1.57-s.xml,16,16,15,1312,1929,100,142,1,1,1437,2143,0,0,1,1
NKJP_1M_6203010000419/morph_1-p/morph_1.43-s.xml,7,7,6,100,102,2,2,1,1,106,110,0,0,1,1
NKJP_1M_6203010000419/morph_1-p/morph_1.56-s.xml,13,13,8,257,284,19,19,0,1,1040,2024,0,0,1,1
NKJP_1M_6203010000454/morph_1-p/morph_1.13-s.xml,13,13,12,1287,2211,107,238,0,0,1418,2553,0,0,1,1
NKJP_1M_6203010000641/morph_1-p/morph_1.53-s.xml,6,6,5,118,118,0,0,1,1,119,119,0,0,1,1
NKJP_1M_6203010000719/morph_1-p/morph_1.23-s.xml,23,22,16,1900,3283,199,413,1,1,2722,5457,0,0,1,1
NKJP_1M_6203010000835/morph_30-p/morph_30.10-s.xml,10,9,7,136,130,4,4,0,1,147,144,0,0,1,1
NKJP_1M_6203010000835/morph_30-p/morph_30.64-s.xml,13,12,11,431,634,38,38,0,0,639,993,0,0,1,1
NKJP_1M_6203010000837/morph_6-p/morph_6.7-s.xml,7,6,5,184,210,27,28,1,1,221,256,0,0,1,1
NKJP_1M_6203010001104/morph_3-p/morph_3.39-s.xml,5,5,3,64,61,1,1,0,1,98,105,0,0,1,1
NKJP_1M_6203010001115/morph_5-p/morph_5.20-s.xml,20,18,16,814,1192,117,129,0,0,1487,2663,0,0,1,1
NKJP_1M_6203010001115/morph_5-p/morph_5.45-s.xml,15,15,12,577,735,31,31,0,1,743,991,0,0,1,1
NKJP_1M_6203010001125/morph_3-p/morph_3.15-s.xml,8,8,7,263,293,26,35,1,1,310,373,0,0,1,1
NKJP_1M_6203010001135/morph_3-p/morph_3.30-s.xml,10,9,8,301,339,13,13,0,1,332,397,0,0,1,1
